koi_period,koi_duration,koi_depth,koi_prad,koi_sma,koi_incl,koi_teq,koi_srad,koi_smass,koi_kepmag,koi_disposition,mission,tmag_raw
6.308201629,2.9785,1328.5,2.96,0.0654,89.9,819.0,0.837,0.937,15.258,CONFIRMED,kepler,
2.052349884,2.0778,14281.0,13.12,0.0322,86.76,1497.0,1.08,1.049,15.257,CONFIRMED,kepler,
9.7704486,2.4517,1897.8,2.23,0.0714,89.84,460.0,0.509,0.508,15.777,CONFIRMED,kepler,
5.169804269,2.153,1037.4,1.66,0.0467,88.87,569.0,0.509,0.508,15.777,CONFIRMED,kepler,
21.22261195,6.5093,366.0,2.48,0.1506,89.96,771.0,1.302,1.009,12.365,CONFIRMED,kepler,
20.09017037,4.154,1432.1,2.25,0.1154,87.49,362.0,0.509,0.508,15.777,CONFIRMED,kepler,
7.11373257,2.1764,807.6,1.16,0.0551,89.21,429.0,0.411,0.44,15.234,CONFIRMED,kepler,
3.306551643,1.8177,509.2,0.91,0.0331,90.0,554.0,0.411,0.44,15.234,CONFIRMED,kepler,
15.36845737,2.4714,756.1,1.11,0.0922,89.86,332.0,0.411,0.44,15.234,CONFIRMED,kepler,
13.81020318,3.048,1309.7,4.56,0.1131,88.04,833.0,1.142,1.009,15.425,CONFIRMED,kepler,
4.093578461,2.5833,538.6,2.85,0.0514,79.95,1182.0,0.999,1.077,15.399,CONFIRMED,kepler,
105.145959,8.593,685.4,3.43,0.4471,88.39,401.0,0.999,1.077,15.399,CONFIRMED,kepler,
10.8484518,2.9993,1675.6,2.34,0.0815,89.57,499.0,0.591,0.609,15.058,CONFIRMED,kepler,
6.66833241,1.915,362.3,1.18,0.0589,88.24,587.0,0.591,0.609,15.058,CONFIRMED,kepler,
4.082274889,3.23015,17859.0,10.55,0.0479,89.51,1016.0,0.794,0.886,15.198,CONFIRMED,kepler,
3.886655224,3.1646,581.6,1.87,0.0451,85.02,1010.0,0.738,0.813,15.371,CANDIDATE,kepler,
42.1406089,5.083,895.5,1.85,0.2095,89.96,349.0,0.646,0.71,15.791,CONFIRMED,kepler,
4.617490562,2.2618,575.8,1.62,0.048,86.99,728.0,0.646,0.71,15.791,CONFIRMED,kepler,
10.19849255,2.4283,634.1,1.75,0.0814,88.27,559.0,0.646,0.71,15.791,CONFIRMED,kepler,
5.795063956,3.2496,1692.9,4.33,0.0613,81.1,950.0,0.827,0.914,15.289,FALSE POSITIVE,kepler,
7.15681552,2.5882,867.0,2.47,0.0675,88.68,782.0,0.838,0.798,15.46,CONFIRMED,kepler,
17.64830851,2.0873,763.3,2.43,0.1232,89.27,579.0,0.838,0.798,15.46,CONFIRMED,kepler,
4.14810719,2.535,175.2,1.08,0.0469,89.58,938.0,0.838,0.798,15.46,CONFIRMED,kepler,
16.51410989,4.1575,973.5,2.72,0.1199,89.22,655.0,0.866,0.841,15.223,CONFIRMED,kepler,
30.1329298,5.172,1015.8,3.14,0.179,88.21,536.0,0.866,0.841,15.223,CONFIRMED,kepler,
4.79090809,2.603,251.3,1.36,0.0525,89.55,990.0,0.866,0.841,15.223,CONFIRMED,kepler,
31.71981013,4.819,363.4,3.09,0.1975,89.86,743.0,1.626,1.019,12.935,CONFIRMED,kepler,
99.6415962,4.448,952.5,2.64,0.3973,89.99,360.0,0.866,0.841,15.223,CONFIRMED,kepler,
4.708326451,3.16114,7912.7,10.6,0.0539,89.71,1162.0,1.21,0.94,15.113,CONFIRMED,kepler,
16.37198661,3.8449,4147.6,540.37,0.1052,74.37,438.0,0.592,0.58,15.654,FALSE POSITIVE,kepler,
5.392026903,2.9804,1151.4,2.68,0.0583,88.67,850.0,0.801,0.915,15.651,CONFIRMED,kepler,
2.494170338,1.1221,863.7,2.42,0.0351,89.69,1194.0,0.829,0.928,15.251,CANDIDATE,kepler,
6.491682808,4.301,7163.3,9.66,0.0715,87.17,1062.0,1.107,1.159,15.649,CONFIRMED,kepler,
3.044770796,10.0134,1695.0,24.54,0.0386,33.39,1076.0,0.753,0.843,15.621,FALSE POSITIVE,kepler,
3.855603916,3.2179,16653.0,13.61,0.0505,87.96,1212.0,1.046,1.153,15.272,CONFIRMED,kepler,
3.855599139,3.183,1030.9,3.57,0.0493,80.68,1158.0,0.965,1.075,15.054,FALSE POSITIVE,kepler,
38.47876629,5.04169,23530.0,13.26,0.2213,90.0,484.0,0.879,0.973,13.779,CONFIRMED,kepler,
37.601661282,8.30604,59130.0,27.22,0.219,89.42,606.0,1.096,0.989,15.505,FALSE POSITIVE,kepler,
3.314947362,1.8007,1398.2,3.94,0.0433,85.11,1155.0,0.944,0.983,15.142,CONFIRMED,kepler,
6.71969089,3.0231,969.7,4.37,0.0654,80.64,952.0,0.866,0.825,15.172,FALSE POSITIVE,kepler,
39.6431552,6.5292,15664.0,10.98,0.215,89.93,472.0,0.9,0.844,15.011,CONFIRMED,kepler,
51.42598578,16.9422,66068.0,29.66,0.2904,89.59,549.0,1.147,1.233,15.631,FALSE POSITIVE,kepler,
21.80451611,3.4097,1144.9,2.6,0.1406,88.76,543.0,0.708,0.806,15.067,CONFIRMED,kepler,
10.28194593,3.4366,1110.7,2.53,0.088,89.59,680.0,0.775,0.869,15.532,CONFIRMED,kepler,
18.11993039,4.2309,1506.9,2.95,0.1284,89.64,563.0,0.775,0.869,15.532,CONFIRMED,kepler,
3.78402867,1.9012,426.1,1.7,0.0452,86.54,949.0,0.775,0.869,15.532,CONFIRMED,kepler,
5.15448142,3.228,697.5,2.94,0.0546,80.1,964.0,0.884,0.816,15.365,CONFIRMED,kepler,
33.80364366,11.4813,13494.0,20.7,0.216,89.95,745.0,1.796,1.174,13.109,FALSE POSITIVE,kepler,
5.743469797,3.4412,1240.2,3.13,0.0625,90.0,982.0,0.891,0.983,15.543,CONFIRMED,kepler,
39.4759093,2.968,1012.6,4.06,0.2338,88.8,577.0,1.031,1.091,15.229,CANDIDATE,kepler,
19.974485239,4.23479,40293.0,26.56,0.1476,88.39,700.0,0.997,1.072,15.217,FALSE POSITIVE,kepler,
3.166353562,3.3129,1473.4,3.82,0.0432,89.76,1273.0,0.998,1.072,15.603,CONFIRMED,kepler,
23.899634407,3.81881,20953.0,44.04,0.162,87.92,652.0,0.924,0.991,15.453,FALSE POSITIVE,kepler,
3.388012244,2.6849,280.1,2.11,0.0434,87.2,1315.0,1.25,0.949,15.065,CONFIRMED,kepler,
5.83909761,3.1915,273.6,2.06,0.0624,88.54,1097.0,1.25,0.949,15.065,CONFIRMED,kepler,
1.620467654,2.1888,159.6,1.57,0.0265,87.2,1681.0,1.25,0.949,15.065,CONFIRMED,kepler,
10.6816951,3.605,307.8,2.3,0.0933,87.92,897.0,1.25,0.949,15.065,CONFIRMED,kepler,
6.104849417,4.6912,2090.3,3.18,0.0583,89.78,784.0,0.712,0.71,15.017,CONFIRMED,kepler,
3.578780566,2.91089,11382.0,10.43,0.045,89.56,1145.0,0.994,0.95,13.938,CONFIRMED,kepler,
3.187067566,3.119,1037.4,23.88,0.0403,62.34,1079.0,0.811,0.857,15.653,FALSE POSITIVE,kepler,
5.826657508,2.9183,1539.1,4.09,0.0622,89.88,1013.0,1.06,0.943,15.843,CONFIRMED,kepler,
12.41216347,3.739,611.3,2.58,0.103,89.95,787.0,1.06,0.943,15.843,CONFIRMED,kepler,
18.74649011,3.895,796.8,3.05,0.1355,89.11,686.0,1.06,0.943,15.843,CONFIRMED,kepler,
20.86021229,5.1937,1910.5,5.5,0.1462,89.88,781.0,1.257,0.958,15.237,CONFIRMED,kepler,
42.63427848,6.1998,1719.3,5.22,0.2355,89.85,615.0,1.257,0.958,15.237,CONFIRMED,kepler,
87.6476068,8.871,1009.6,4.0,0.3807,89.89,484.0,1.257,0.958,15.237,CONFIRMED,kepler,
9.61731426,3.8692,234.0,1.94,0.0873,88.96,1010.0,1.257,0.958,15.237,CANDIDATE,kepler,
9.467821474,2.4327,2237.0,2.13,0.0691,89.85,407.0,0.458,0.491,15.073,CONFIRMED,kepler,
0.893040969,1.0981,741.7,1.24,0.0143,89.92,893.0,0.458,0.491,15.073,CONFIRMED,kepler,
4.942783419,3.25346,11145.0,10.62,0.0569,87.04,1008.0,0.978,1.003,13.758,CONFIRMED,kepler,
20.83426731,4.0454,988.4,2.74,0.1483,89.63,595.0,0.88,0.999,15.412,CONFIRMED,kepler,
9.94602357,3.3862,994.5,3.12,0.0864,89.91,807.0,1.013,0.867,15.596,CONFIRMED,kepler,
1.04562195,1.8955,213.0,1.45,0.0192,89.51,1710.0,1.013,0.867,15.596,CONFIRMED,kepler,
5.71462396,2.336,297.8,1.78,0.0597,88.25,971.0,1.013,0.867,15.596,CONFIRMED,kepler,
102.9641952,15.735,1896.7,39.0,0.5554,87.9,797.0,7.119,2.15,13.608,FALSE POSITIVE,kepler,
8.14515981,5.073,446.8,3.43,0.076,77.26,1050.0,1.24,0.884,14.925,CONFIRMED,kepler,
18.9985279,4.529,430.7,43.17,0.1337,79.72,792.0,1.24,0.884,14.925,CONFIRMED,kepler,
4.24439049,3.282,174.0,2.07,0.0492,75.07,1305.0,1.24,0.884,14.925,CONFIRMED,kepler,
90.1240507,11.649,3020.3,7.12,0.427,89.14,485.0,1.215,1.279,14.96,CANDIDATE,kepler,
28.5742692,4.9427,824.9,2.32,0.1681,89.91,538.0,0.812,0.776,13.771,CONFIRMED,kepler,
856.672115,23.144,858.1,3.87,1.8045,89.95,242.0,1.309,1.063,13.997,CANDIDATE,kepler,
0.689210173,1.6169,195.0,1.32,0.0156,87.33,1943.0,0.954,1.064,13.248,CANDIDATE,kepler,
7.34373964,1.1784,574.4,1.84,0.0697,89.78,839.0,0.762,0.865,14.657,CONFIRMED,kepler,
0.445277068,3.539,186.7,35.74,0.012,8.59,2562.0,1.064,1.149,15.343,FALSE POSITIVE,kepler,
0.379463865,0.86896,1973.3,59.56,0.0099,46.6,3000.0,1.783,0.905,13.787,FALSE POSITIVE,kepler,
9.88047978,2.78458,18541.0,23.6,0.0901,86.91,860.0,0.917,0.997,15.212,FALSE POSITIVE,kepler,
4.6484156,38.1939,128.4,5.06,0.0647,19.59,2259.0,3.482,1.671,10.963,FALSE POSITIVE,kepler,
17.512014768,1.8248,4511.7,13.66,0.132,88.43,804.0,1.132,0.998,12.336,FALSE POSITIVE,kepler,
3.9886021,1.7376,673.5,34.39,0.0622,89.81,3145.0,13.652,2.016,6.974,CANDIDATE,kepler,
0.533059312,1.8621,1495.8,133.56,0.0167,29.64,5862.0,4.051,2.166,7.748,CANDIDATE,kepler,
0.525154153,2.1441,747.5,23.61,0.0119,23.56,2073.0,0.846,0.819,15.058,FALSE POSITIVE,kepler,
1.303861044,4.0541,598.2,27.85,0.0224,26.7,1610.0,0.902,0.887,13.555,FALSE POSITIVE,kepler,
0.73452496,6.7,,,,,,,,13.22,FALSE POSITIVE,kepler,
2.55549176,9.083,113.8,23.35,0.036,15.02,1312.0,0.901,0.954,14.554,FALSE POSITIVE,kepler,
2.947376671,2.0911,433.2,403.59,0.0492,47.65,2404.0,2.234,1.828,10.47,FALSE POSITIVE,kepler,
224.7789355,11.1899,3487.5,7.67,0.7456,89.71,333.0,1.235,1.092,13.492,CONFIRMED,kepler,
0.890110752,0.8774,321.5,1.25,0.0167,88.4,1372.0,0.711,0.815,15.723,FALSE POSITIVE,kepler,
5.76573396,2.924,248.0,7.47,0.0745,86.31,1964.0,4.434,1.657,14.313,FALSE POSITIVE,kepler,
7.42608123,3.6379,443.3,2.47,0.0778,89.65,1037.0,1.176,1.14,14.818,CONFIRMED,kepler,
15.9868932,4.158,178.5,1.62,0.1297,88.79,803.0,1.176,1.14,14.818,CONFIRMED,kepler,
0.73094589,4.32,250.2,17.12,0.0155,13.27,1922.0,0.848,0.938,15.401,FALSE POSITIVE,kepler,
18.92537246,3.9835,640.9,13.92,0.1694,88.0,1171.0,4.885,1.808,14.604,CONFIRMED,kepler,
0.933749106,4.256,186.2,3.22,0.0201,59.29,2863.0,2.188,1.233,13.079,FALSE POSITIVE,kepler,
2.037440623,3.442,118.6,1.19,0.0312,77.61,1572.0,1.015,0.975,14.187,FALSE POSITIVE,kepler,
129995.7784,9.408,1474.9,2.99,44.9892,89.95,25.0,0.726,0.717,13.447,CANDIDATE,kepler,
31.5925809,13.566,145.1,1.78,0.1967,89.06,688.0,1.487,1.016,13.29,CONFIRMED,kepler,
17.157236,11.284,110.4,1.55,0.1309,88.81,844.0,1.487,1.016,13.29,CONFIRMED,kepler,
1.97376085,1.82542,30222.0,8.78,0.025,87.9,753.0,0.503,0.534,15.715,CONFIRMED,kepler,
13.118962443,4.3045,372.2,8.25,0.1376,89.9,1768.0,4.24,2.018,9.275,CANDIDATE,kepler,
4.618767792,5.9957,4399.1,7.48,0.0531,80.11,1170.0,1.033,0.938,13.652,FALSE POSITIVE,kepler,
7.82187328,3.8417,42.2,2.78,0.0975,89.98,2101.0,4.24,2.018,9.275,CANDIDATE,kepler,
53.5057611,10.5616,195.6,2.52,0.2934,89.25,675.0,1.762,1.174,9.582,CANDIDATE,kepler,
2.785821236,3.5599,68.9,1.69,0.0408,72.39,1784.0,1.733,1.162,8.224,CONFIRMED,kepler,
52.56901867,6.7507,26900.0,78.54,0.3227,88.49,737.0,1.717,1.62,9.729,FALSE POSITIVE,kepler,
3.411758679,3.158,570.6,14.71,0.0372,60.41,684.0,0.561,0.582,15.258,FALSE POSITIVE,kepler,
0.525426427,1.0801,324.6,1.45,0.0122,88.3,2069.0,0.802,0.889,14.797,FALSE POSITIVE,kepler,
1.269091415,1.4647,340.9,1.41,0.0214,86.18,1331.0,0.766,0.807,13.999,CONFIRMED,kepler,
2.853133997,1.465,277.1,1.36,0.0367,86.37,1016.0,0.766,0.807,13.999,CONFIRMED,kepler,
6.79685353,3.1702,393.1,2.01,0.0714,87.32,985.0,0.97,1.05,15.391,CONFIRMED,kepler,
8.667822346,4.9658,2121.9,67.37,0.085,75.19,1303.0,1.889,1.089,13.03,FALSE POSITIVE,kepler,
1.475323222,2.3155,154.9,5.88,0.0309,88.41,2740.0,4.885,1.808,14.604,CONFIRMED,kepler,
4.15246118,2.5755,223.4,7.62,0.0616,86.24,1941.0,4.885,1.808,14.604,CONFIRMED,kepler,
6.7210783,7.46,,,,,,,,14.792,FALSE POSITIVE,kepler,
8.7348852,4.49,270.7,1.59,0.0843,88.75,890.0,0.96,1.047,14.794,CONFIRMED,kepler,
10.26547688,3.733,399.6,1.81,0.0909,87.49,770.0,0.853,0.95,15.212,FALSE POSITIVE,kepler,
13.4471791,3.0454,1428.2,5.24,0.1109,86.0,848.0,1.041,1.001,14.0,CANDIDATE,kepler,
3.305577989,2.5903,17971.0,25.89,0.0399,80.32,1027.0,0.707,0.786,15.537,FALSE POSITIVE,kepler,
4.800653901,9.0419,15304.0,16.91,0.06,76.62,1347.0,1.241,1.256,13.32,FALSE POSITIVE,kepler,
15.06649901,5.9885,36348.0,56.44,0.1206,86.38,932.0,1.626,1.028,13.855,FALSE POSITIVE,kepler,
34.82008158,11.1711,18848.0,11.36,0.1894,88.26,459.0,0.784,0.746,15.187,FALSE POSITIVE,kepler,
0.651784374,2.0141,2779.3,33.65,0.0146,40.22,2090.0,1.061,0.975,14.997,FALSE POSITIVE,kepler,
1.353771892,7.012,1349.1,430.99,0.0234,24.35,4903.0,15.76,0.931,10.523,FALSE POSITIVE,kepler,
18.95491633,24.249,867.5,71.39,0.1539,53.41,1139.0,2.534,1.352,10.988,FALSE POSITIVE,kepler,
4.348866254,3.2797,625.6,2436.69,0.062,67.59,6421.0,101.451,1.679,10.68,FALSE POSITIVE,kepler,
47.93094546,2.6897,2144.4,68.02,0.3108,88.51,905.0,1.938,1.737,10.376,FALSE POSITIVE,kepler,
3.99751422,3.686,32.8,2.98,0.0548,89.95,2203.0,5.324,1.372,10.733,FALSE POSITIVE,kepler,
1.592633181,5.5605,633.1,1.56,0.0232,89.93,1053.0,0.651,0.654,15.47,FALSE POSITIVE,kepler,
67.5923754,12.249,4158.1,12.1,0.3582,88.73,588.0,1.744,1.341,13.675,CONFIRMED,kepler,
17.02902786,4.645,568.9,2.54,0.1243,89.59,755.0,1.067,0.881,15.381,CONFIRMED,kepler,
6.84619236,3.529,246.8,1.67,0.0677,89.71,1022.0,1.067,0.881,15.381,CONFIRMED,kepler,
67.8321638,7.358,507.8,2.39,0.3123,89.98,476.0,1.067,0.881,15.381,CONFIRMED,kepler,
43.1312147,3.198,447.8,2.39,0.2309,89.52,554.0,1.067,0.881,15.381,CONFIRMED,kepler,
1.224866441,1.7086,196.0,1.54,0.0219,86.94,1741.0,1.107,0.933,15.376,CONFIRMED,kepler,
37.8102649,8.733,570.3,2.33,0.2188,89.9,566.0,0.973,0.976,14.633,CONFIRMED,kepler,
25.93406406,4.6142,414.5,2.48,0.1749,89.98,695.0,1.225,1.059,13.703,CONFIRMED,kepler,
83.4463485,6.536,503.0,2.73,0.3813,89.97,471.0,1.225,1.059,13.703,CONFIRMED,kepler,
7.04710032,2.926,400.9,25.2,0.071,73.88,986.0,1.068,0.96,14.928,FALSE POSITIVE,kepler,
12.99204853,6.0175,270.6,2.03,0.1071,89.69,866.0,1.242,0.968,13.974,CONFIRMED,kepler,
11.11620211,4.211,4843.9,8.96,0.0998,85.1,853.0,0.996,1.07,15.38,FALSE POSITIVE,kepler,
1.922861499,3.5734,1916.2,5.09,0.0306,63.89,1392.0,0.911,1.028,14.942,FALSE POSITIVE,kepler,
0.635445336,1.8592,2547.4,19.0,0.0119,40.74,1177.0,0.55,0.554,15.432,FALSE POSITIVE,kepler,
1.665784138,1.8946,2006.2,97.27,0.0306,62.29,2636.0,2.789,1.378,11.84,FALSE POSITIVE,kepler,
55.6639167,23.546,3414.4,34.14,0.2751,80.42,434.0,0.853,0.894,15.593,FALSE POSITIVE,kepler,
52.09081627,8.6388,2894.1,7.14,0.2822,89.92,592.0,1.324,1.101,13.914,CONFIRMED,kepler,
7.1548608,7.694,780.4,7.41,0.0853,67.61,1482.0,1.739,1.616,12.616,FALSE POSITIVE,kepler,
4.28746668,1.5693,790.1,2.29,0.0501,88.93,942.0,0.815,0.911,11.631,CONFIRMED,kepler,
2.002779769,2.231,260.5,1.42,0.0289,87.95,1311.0,0.892,0.799,14.606,FALSE POSITIVE,kepler,
8.18739443,3.0472,517.6,1.92,0.0745,88.89,782.0,0.849,0.821,14.138,CONFIRMED,kepler,
76.0498163,7.158,445.9,1.75,0.329,89.99,372.0,0.849,0.821,14.138,CONFIRMED,kepler,
3.341799486,2.9254,178.2,1.67,0.0451,86.96,1356.0,1.235,1.092,13.492,CONFIRMED,kepler,
3.3226948,3.568,78.7,15.33,0.0607,85.94,3859.0,16.959,2.698,11.899,FALSE POSITIVE,kepler,
36.97708808,4.737,1269.9,38.6,0.2077,86.23,602.0,1.239,0.873,13.698,FALSE POSITIVE,kepler,
1.851409163,10.232,232.5,20.42,0.0312,14.32,2154.0,1.469,1.18,13.473,FALSE POSITIVE,kepler,
1.303859704,2.8239,36.7,0.98,0.0239,75.81,2393.0,1.521,1.069,11.558,FALSE POSITIVE,kepler,
145.5624926,5.4126,2931.6,40.15,0.5364,89.11,387.0,1.095,0.969,13.884,FALSE POSITIVE,kepler,
3.749105745,1.9826,182.6,1.68,0.047,80.24,1160.0,0.983,0.987,13.333,CONFIRMED,kepler,
11.08956602,6.2877,148.1,3.51,0.1114,89.92,1422.0,2.867,1.497,12.808,CONFIRMED,kepler,
7.37290344,2.172,205.2,2.67,0.0737,81.09,1004.0,1.07,0.982,13.835,CANDIDATE,kepler,
7.24476126,2.3145,58.0,0.65,0.07,89.9,837.0,0.874,0.869,11.157,FALSE POSITIVE,kepler,
119.0624882,3.1188,5372.3,10.4,0.4328,89.64,366.0,0.92,0.76,15.289,CANDIDATE,kepler,
8.70798309,2.4904,1419.6,2.01,0.0695,89.87,543.0,0.554,0.59,15.842,CONFIRMED,kepler,
14.8623076,3.161,840.0,1.57,0.0993,89.47,454.0,0.554,0.59,15.842,CANDIDATE,kepler,
4.17634276,2.335,531.5,1.23,0.0426,89.41,694.0,0.554,0.59,15.842,CONFIRMED,kepler,
27.40229859,6.8491,747.5,3.63,0.1839,89.96,734.0,1.324,1.101,13.914,CONFIRMED,kepler,
3.179267286,1.0246,200.9,1.21,0.0418,89.59,1101.0,0.857,0.96,12.55,CONFIRMED,kepler,
10.38122447,2.715,801.5,2.18,0.0871,89.36,672.0,0.78,0.816,13.562,CONFIRMED,kepler,
24.5709023,3.587,764.2,2.82,0.1547,87.52,505.0,0.78,0.816,13.562,CONFIRMED,kepler,
81.221876,4.1135,9883.0,16.59,0.362,89.38,385.0,0.874,0.956,15.488,FALSE POSITIVE,kepler,
0.817026268,2.0799,1145.5,2.92,0.0169,89.82,1784.0,0.874,0.956,15.488,FALSE POSITIVE,kepler,
3.024092505,2.8021,7765.0,12.14,0.0438,87.05,1489.0,1.358,1.227,13.958,CONFIRMED,kepler,
5.670155713,0.9361,536.7,5.85,0.034,83.91,341.0,0.183,0.164,13.783,FALSE POSITIVE,kepler,
1.022678654,1.3712,129.2,1.14,0.019,89.81,1734.0,1.02,0.875,14.803,CONFIRMED,kepler,
12.10968709,6.3461,284.7,2.98,0.1019,81.62,1005.0,1.458,0.96,14.348,CONFIRMED,kepler,
4.75796103,4.66,124.5,1.7,0.0547,84.31,1372.0,1.458,0.96,14.348,CONFIRMED,kepler,
20.4972755,8.536,242.9,2.96,0.1447,80.73,843.0,1.458,0.96,14.348,CONFIRMED,kepler,
13.55480534,2.288,48.3,0.62,0.1062,89.28,679.0,0.874,0.869,11.157,FALSE POSITIVE,kepler,
29.74454668,23.2842,66894.0,20.06,0.1773,88.34,455.0,0.788,0.839,11.753,FALSE POSITIVE,kepler,
14.15402428,4.47001,61625.0,53.25,0.1144,87.33,777.0,1.037,0.994,12.932,FALSE POSITIVE,kepler,
0.844786082,3.5289,2468.5,35.27,0.0167,29.79,1864.0,0.915,0.865,15.363,FALSE POSITIVE,kepler,
0.848483947,1.4451,1907.4,32.11,0.0177,52.24,1908.0,0.936,1.019,15.323,FALSE POSITIVE,kepler,
11.99097576,5.7401,2124.3,37.47,0.1006,77.64,880.0,1.072,0.944,14.977,FALSE POSITIVE,kepler,
53.5292702,5.668,1086.1,2.28,0.2548,89.72,348.0,0.708,0.791,14.887,CONFIRMED,kepler,
0.393726813,2.95,564.6,24.17,0.0108,13.75,2705.0,1.031,1.085,15.025,FALSE POSITIVE,kepler,
2.757584622,0.9267,563.1,1.01,0.0296,89.77,615.0,0.424,0.454,15.597,CONFIRMED,kepler,
0.928310036,1.1899,376.2,1.16,0.0159,88.27,1115.0,0.602,0.621,15.854,CONFIRMED,kepler,
13.48457668,5.0197,653.5,3.39,0.1146,89.97,929.0,1.324,1.101,13.914,CONFIRMED,kepler,
31.8841473,6.122,910.0,3.7,0.1994,86.92,563.0,0.974,1.037,15.368,CONFIRMED,kepler,
16.15811112,6.049,2319.8,86.13,0.1233,77.35,660.0,0.874,0.956,15.488,CANDIDATE,kepler,
67.69213907,51.349,25457.0,175.98,0.4337,87.09,1173.0,10.703,2.372,10.7,FALSE POSITIVE,kepler,
12.06222962,2.0584,300.2,1.62,0.0993,89.47,750.0,0.933,0.897,13.581,CONFIRMED,kepler,
9.93146307,5.678,398.6,2.41,0.0915,89.84,931.0,1.22,1.035,15.214,CONFIRMED,kepler,
21.85362905,3.439,355.6,1.75,0.1515,88.95,618.0,0.876,0.97,14.246,CONFIRMED,kepler,
8.19345065,5.234,115.4,1.74,0.0785,83.51,1144.0,1.458,0.96,14.348,CONFIRMED,kepler,
19.97867,10.168,944.3,6.85,0.1881,82.44,1351.0,1.895,2.219,13.849,FALSE POSITIVE,kepler,
41.8059544,6.057,434.4,2.02,0.2329,89.97,533.0,0.973,0.961,14.502,CONFIRMED,kepler,
15.45158184,2.406,85.3,2.02,0.1499,89.05,1285.0,2.069,1.878,11.798,FALSE POSITIVE,kepler,
89.698168533,5.5418,273110.0,102.08,0.387,89.78,554.0,1.583,0.959,13.624,FALSE POSITIVE,kepler,
1.187352427,4.999,20703.0,67.35,0.0236,48.04,2251.0,1.489,1.243,13.623,FALSE POSITIVE,kepler,
3.012476582,3.1424,1138.5,65.25,0.052,59.63,2371.0,2.031,2.063,12.403,FALSE POSITIVE,kepler,
4.77800306,2.7361,473.0,1.85,0.0528,89.91,932.0,0.873,0.856,13.04,CONFIRMED,kepler,
7.814839231,3.0122,2010.3,5.33,0.0771,84.12,903.0,0.931,0.998,15.452,FALSE POSITIVE,kepler,
29.7452499,22.695,778.9,3.6,0.1792,77.61,557.0,1.004,0.865,15.259,FALSE POSITIVE,kepler,
5.32667299,3.4045,611.4,2.26,0.0601,89.8,1007.0,0.921,1.016,15.808,CONFIRMED,kepler,
0.741057213,1.05299,1996.3,26.67,0.0152,58.26,1730.0,0.776,0.869,14.489,FALSE POSITIVE,kepler,
2.988085455,3.68,802.8,21.81,0.0392,54.96,1101.0,0.809,0.907,15.381,FALSE POSITIVE,kepler,
2.783883492,2.4546,903.9,67.17,0.0406,62.83,1934.0,2.147,1.148,14.216,FALSE POSITIVE,kepler,
0.393727296,3.02,903.5,23.05,0.0101,15.47,2216.0,0.808,0.903,15.856,FALSE POSITIVE,kepler,
8.17242644,3.902,864.3,3.29,0.0779,82.8,858.0,0.905,0.943,15.24,CONFIRMED,kepler,
1295.362215,28.297,8708.0,57.82,2.2372,89.38,169.0,1.048,0.889,14.215,CANDIDATE,kepler,
13.0607936,3.215,236.6,1.45,0.1075,88.16,734.0,0.876,0.97,14.246,CONFIRMED,kepler,
4.2989201,2.747,237.6,2.12,0.0492,75.22,1046.0,0.986,0.861,14.613,CANDIDATE,kepler,
25.9518461,14.581,1058.5,22.32,0.1649,73.51,521.0,0.796,0.892,14.576,FALSE POSITIVE,kepler,
25.9518536,14.755,2017.9,24.6,0.1598,75.84,494.0,0.742,0.813,15.342,FALSE POSITIVE,kepler,
5.68628739,17.573,5559.7,4.5,0.0607,60.73,1059.0,0.956,0.923,14.378,FALSE POSITIVE,kepler,
15.663886949,2.4775,5144.4,27.36,0.1382,87.74,1060.0,2.221,1.43,13.439,FALSE POSITIVE,kepler,
4.020628573,4.4085,20901.0,16.94,0.0511,81.58,1232.0,1.033,1.093,15.472,FALSE POSITIVE,kepler,
5.714817603,3.14126,12295.0,9.29,0.0597,89.64,943.0,0.842,0.869,15.623,CANDIDATE,kepler,
185.02288222,4.87326,43547.0,49.82,0.6712,89.77,379.0,1.367,1.18,14.685,FALSE POSITIVE,kepler,
2.897432135,3.1793,1223.7,14.35,0.0441,70.55,2170.0,2.994,1.359,15.036,FALSE POSITIVE,kepler,
8.70420525,2.9385,1074.9,2.86,0.0772,88.6,748.0,0.863,0.809,15.07,CONFIRMED,kepler,
8.1280933,3.727,224.1,1.39,0.0796,88.71,875.0,0.921,1.016,15.808,CONFIRMED,kepler,
2.83668931,3.031,166.1,1.19,0.0395,87.25,1242.0,0.921,1.016,15.808,CANDIDATE,kepler,
0.974868896,1.6191,197.6,1.16,0.0187,88.53,1612.0,0.832,0.924,13.507,CONFIRMED,kepler,
4.89721006,1.812,274.4,1.48,0.0523,87.63,904.0,0.847,0.794,15.456,CONFIRMED,kepler,
2.757794163,2.7644,39043.0,20.05,0.0378,83.39,1231.0,0.891,0.948,15.235,FALSE POSITIVE,kepler,
1.914158508,3.2917,7829.2,13.63,0.0318,70.39,1646.0,1.118,1.164,14.446,FALSE POSITIVE,kepler,
3.98216698,2.396,381.3,3.32,0.0495,84.74,1374.0,1.548,1.019,15.035,FALSE POSITIVE,kepler,
0.643794198,1.5662,456.7,19.51,0.0142,31.89,2011.0,0.83,0.917,15.103,FALSE POSITIVE,kepler,
